time_key,system_key,team_key,target_resolution_hours,actual_resolution_hours,sla_breach_percentage
457,46,5,24.0,23.26,0.25
487,46,5,24.0,24.78,0.67
518,46,5,24.0,25.62,0.38
548,46,5,24.0,24.92,0.63
579,46,5,24.0,24.73,1.76
610,46,5,24.0,19.4,0.14
640,46,5,24.0,22.15,0.18
671,46,5,24.0,21.98,0.36
701,46,5,24.0,19.63,2.13
1,46,6,24.0,23.46,0.31
32,46,6,24.0,18.58,0.14
61,46,6,24.0,25.98,0.79
92,46,6,24.0,23.48,0.24
122,46,6,24.0,18.61,1.21
153,46,6,24.0,19.82,0.72
183,46,6,24.0,24.49,0.18
214,46,6,24.0,21.88,0.26
245,46,6,24.0,20.35,0.28
275,46,6,24.0,21.95,0.72
306,46,6,24.0,23.63,0.33
336,46,6,24.0,25.58,1.39
367,46,6,24.0,25.45,0.17
398,46,6,24.0,22.4,2.25
426,46,6,24.0,23.07,0.28
457,46,6,24.0,21.01,0.73
487,46,6,24.0,20.44,2.12
518,46,6,24.0,18.56,0.37
548,46,6,24.0,22.95,0.23
579,46,6,24.0,21.87,1.19
610,46,6,24.0,18.08,0.62
640,46,6,24.0,20.21,0.23
671,46,6,24.0,23.13,0.47
701,46,6,24.0,23.83,0.2
1,46,7,24.0,25.95,0.97
32,46,7,24.0,19.84,0.16
61,46,7,24.0,19.66,0.18
92,46,7,24.0,23.41,0.42
122,46,7,24.0,22.45,0.31
153,46,7,24.0,18.4,0.23
183,46,7,24.0,18.61,1.98
214,46,7,24.0,22.99,0.51
245,46,7,24.0,24.95,1.87
275,46,7,24.0,23.1,2.94
306,46,7,24.0,21.69,0.46
336,46,7,24.0,25.61,0.95
367,46,7,24.0,25.13,1.36
398,46,7,24.0,25.01,2.04
426,46,7,24.0,20.11,0.8
457,46,7,24.0,24.61,0.45
487,46,7,24.0,22.76,0.7
518,46,7,24.0,20.74,1.18
548,46,7,24.0,18.04,0.33
579,46,7,24.0,21.59,0.32
610,46,7,24.0,23.5,0.47
640,46,7,24.0,18.65,0.93
671,46,7,24.0,21.25,0.65
701,46,7,24.0,21.71,0.3
1,46,8,24.0,23.92,0.44
32,46,8,24.0,18.03,1.86
61,46,8,24.0,20.4,0.36
92,46,8,24.0,19.52,0.43
122,46,8,24.0,21.31,0.49
153,46,8,24.0,18.41,0.16
183,46,8,24.0,24.42,0.52
214,46,8,24.0,18.21,0.43
245,46,8,24.0,22.05,0.8
275,46,8,24.0,24.42,0.4
306,46,8,24.0,21.08,0.27
336,46,8,24.0,23.23,0.55
367,46,8,24.0,18.19,0.5
398,46,8,24.0,24.43,0.35
426,46,8,24.0,19.58,0.34
457,46,8,24.0,20.1,0.81
487,46,8,24.0,23.23,0.34
518,46,8,24.0,25.14,0.88
548,46,8,24.0,21.61,0.26
579,46,8,24.0,23.71,0.7
610,46,8,24.0,18.16,0.88
640,46,8,24.0,19.39,1.21
671,46,8,24.0,25.51,0.31
701,46,8,24.0,23.75,0.15
1,46,9,24.0,18.54,0.36
32,46,9,24.0,19.53,0.33
61,46,9,24.0,21.3,0.14
92,46,9,24.0,24.4,0.16
122,46,9,24.0,25.28,0.4
153,46,9,24.0,18.7,1.02
183,46,9,24.0,25.22,0.52
214,46,9,24.0,25.98,0.7
245,46,9,24.0,25.22,1.18
275,46,9,24.0,22.44,0.28
306,46,9,24.0,19.95,0.14
336,46,9,24.0,20.56,0.11
367,46,9,24.0,24.2,0.41
398,46,9,24.0,18.94,0.19
426,46,9,24.0,25.06,0.19
457,46,9,24.0,19.32,1.52
487,46,9,24.0,23.64,0.45
518,46,9,24.0,25.61,0.41
548,46,9,24.0,20.91,0.18
579,46,9,24.0,25.52,0.46
610,46,9,24.0,23.85,0.3
640,46,9,24.0,24.83,0.95
671,46,9,24.0,22.74,0.27
701,46,9,24.0,25.08,0.22
1,46,10,24.0,24.29,1.21
32,46,10,24.0,21.13,1.42
61,46,10,24.0,24.65,1.03
92,46,10,24.0,20.63,0.19
122,46,10,24.0,22.65,0.53
153,46,10,24.0,18.76,1.09
183,46,10,24.0,19.97,0.37
214,46,10,24.0,18.76,0.42
245,46,10,24.0,20.96,1.6
275,46,10,24.0,21.81,0.13
306,46,10,24.0,19.59,0.73
336,46,10,24.0,25.22,0.39
367,46,10,24.0,19.85,0.84
398,46,10,24.0,19.91,0.27
426,46,10,24.0,23.46,2.45
457,46,10,24.0,23.79,0.66
487,46,10,24.0,25.85,0.11
518,46,10,24.0,20.14,1.87
548,46,10,24.0,24.68,0.39
579,46,10,24.0,25.71,0.51
610,46,10,24.0,21.61,0.67
640,46,10,24.0,23.64,0.34
671,46,10,24.0,23.47,0.18
701,46,10,24.0,19.76,0.2
1,47,1,24.0,25.08,0.55
32,47,1,24.0,22.87,0.27
61,47,1,24.0,19.15,0.41
92,47,1,24.0,21.51,0.2
122,47,1,24.0,24.44,0.17
153,47,1,24.0,21.88,0.47
183,47,1,24.0,21.03,2.12
214,47,1,24.0,20.96,0.12
245,47,1,24.0,22.73,0.64
275,47,1,24.0,18.11,0.12
306,47,1,24.0,24.38,1.46
336,47,1,24.0,20.27,0.76
367,47,1,24.0,22.43,0.84
398,47,1,24.0,18.29,0.19
426,47,1,24.0,18.62,1.16
457,47,1,24.0,18.57,0.29
487,47,1,24.0,19.51,0.12
518,47,1,24.0,18.98,0.18
548,47,1,24.0,21.93,0.18
579,47,1,24.0,22.5,0.42
610,47,1,24.0,21.2,0.44
640,47,1,24.0,23.95,0.55
671,47,1,24.0,20.06,0.1
701,47,1,24.0,23.91,0.19
1,47,2,24.0,19.24,0.16
32,47,2,24.0,25.28,0.63
61,47,2,24.0,19.36,0.42
92,47,2,24.0,23.14,0.15
122,47,2,24.0,19.05,0.6
153,47,2,24.0,23.44,0.26
183,47,2,24.0,20.15,1.3
214,47,2,24.0,18.75,0.14
245,47,2,24.0,20.6,0.79
275,47,2,24.0,19.07,0.39
306,47,2,24.0,20.68,0.45
336,47,2,24.0,20.13,0.43
367,47,2,24.0,19.83,0.83
398,47,2,24.0,21.32,0.18
426,47,2,24.0,21.25,1.04
457,47,2,24.0,18.5,1.58
487,47,2,24.0,19.54,0.5
518,47,2,24.0,20.98,0.6
548,47,2,24.0,23.45,0.5
579,47,2,24.0,18.13,0.37
610,47,2,24.0,21.21,0.41
640,47,2,24.0,22.27,0.4
671,47,2,24.0,20.27,1.07
701,47,2,24.0,24.55,0.72
1,47,3,24.0,24.3,0.22
32,47,3,24.0,21.32,1.1
61,47,3,24.0,25.39,0.63
92,47,3,24.0,19.26,1.38
122,47,3,24.0,20.46,0.37
153,47,3,24.0,21.29,0.44
183,47,3,24.0,19.71,2.37
214,47,3,24.0,21.94,0.64
245,47,3,24.0,22.4,0.32
275,47,3,24.0,24.25,2.59
306,47,3,24.0,20.94,1.15
336,47,3,24.0,20.89,0.57
367,47,3,24.0,18.71,1.22
398,47,3,24.0,23.28,1.55
426,47,3,24.0,21.38,0.42
457,47,3,24.0,18.34,0.79
487,47,3,24.0,19.97,1.41
518,47,3,24.0,20.13,0.7
548,47,3,24.0,24.35,1.07
579,47,3,24.0,18.44,0.16
610,47,3,24.0,22.64,0.16
640,47,3,24.0,23.08,0.86
671,47,3,24.0,25.79,0.13
701,47,3,24.0,23.23,1.0
1,47,4,24.0,23.39,0.34
32,47,4,24.0,22.53,0.98
61,47,4,24.0,21.65,0.9
92,47,4,24.0,24.66,0.56
122,47,4,24.0,23.79,0.26
153,47,4,24.0,24.66,0.52
183,47,4,24.0,22.23,0.84
214,47,4,24.0,25.41,0.45
245,47,4,24.0,21.95,0.27
275,47,4,24.0,22.36,0.33
306,47,4,24.0,24.5,0.65
336,47,4,24.0,19.38,0.14
367,47,4,24.0,25.34,0.56
398,47,4,24.0,22.13,0.1
426,47,4,24.0,18.62,1.59
457,47,4,24.0,20.93,0.35
487,47,4,24.0,25.77,0.17
518,47,4,24.0,19.16,0.3
548,47,4,24.0,20.69,0.14
579,47,4,24.0,21.27,0.41
610,47,4,24.0,20.25,0.61
640,47,4,24.0,20.06,3.6
671,47,4,24.0,23.33,0.16
701,47,4,24.0,22.77,0.3
1,47,5,24.0,23.14,0.59
32,47,5,24.0,18.44,0.12
61,47,5,24.0,25.49,1.08
92,47,5,24.0,22.97,1.04
122,47,5,24.0,23.38,1.2
153,47,5,24.0,23.97,0.18
183,47,5,24.0,19.94,0.16
214,47,5,24.0,21.87,0.33
245,47,5,24.0,25.35,0.12
275,47,5,24.0,18.2,0.47
306,47,5,24.0,24.98,0.12
336,47,5,24.0,23.78,0.34
367,47,5,24.0,21.24,1.89
398,47,5,24.0,23.66,1.09
426,47,5,24.0,25.85,0.13
457,47,5,24.0,20.66,2.81
487,47,5,24.0,21.9,0.12
518,47,5,24.0,22.07,0.67
548,47,5,24.0,20.2,0.35
579,47,5,24.0,20.75,0.81
610,47,5,24.0,25.54,0.62
640,47,5,24.0,23.89,0.21
671,47,5,24.0,19.02,0.14
701,47,5,24.0,19.16,0.36
1,47,6,24.0,21.58,0.67
32,47,6,24.0,25.42,0.95
61,47,6,24.0,25.42,0.47
92,47,6,24.0,22.8,0.16
122,47,6,24.0,22.34,0.65
153,47,6,24.0,23.52,1.22
183,47,6,24.0,18.15,0.15
214,47,6,24.0,25.97,0.33
245,47,6,24.0,18.61,0.23
275,47,6,24.0,25.74,1.44
306,47,6,24.0,21.63,0.67
336,47,6,24.0,24.53,0.14
367,47,6,24.0,19.6,0.53
398,47,6,24.0,25.49,0.23
426,47,6,24.0,21.79,2.69
457,47,6,24.0,18.49,0.6
487,47,6,24.0,19.26,0.91
518,47,6,24.0,21.42,0.41
548,47,6,24.0,22.84,0.1
579,47,6,24.0,23.58,2.58
610,47,6,24.0,23.0,0.92
640,47,6,24.0,18.11,0.13
671,47,6,24.0,24.6,0.9
701,47,6,24.0,24.39,0.28
1,47,7,24.0,22.25,1.53
32,47,7,24.0,22.57,0.14
61,47,7,24.0,19.07,0.35
92,47,7,24.0,22.2,1.19
122,47,7,24.0,23.7,0.14
153,47,7,24.0,18.7,0.23
183,47,7,24.0,20.91,0.17
214,47,7,24.0,18.52,0.5
245,47,7,24.0,21.51,0.14
275,47,7,24.0,25.05,0.19
306,47,7,24.0,20.49,0.95
336,47,7,24.0,22.89,1.13
367,47,7,24.0,22.79,0.31
398,47,7,24.0,21.54,0.29
426,47,7,24.0,20.6,0.25
457,47,7,24.0,19.58,0.46
487,47,7,24.0,19.74,0.21
518,47,7,24.0,19.51,0.12
548,47,7,24.0,20.75,0.16
579,47,7,24.0,18.43,0.28
610,47,7,24.0,20.02,0.76
640,47,7,24.0,20.27,0.18
671,47,7,24.0,21.53,0.26
701,47,7,24.0,23.61,0.17
1,47,8,24.0,20.05,0.33
32,47,8,24.0,18.85,0.23
61,47,8,24.0,20.09,1.95
92,47,8,24.0,25.08,0.63
122,47,8,24.0,24.0,0.2
153,47,8,24.0,23.5,0.51
183,47,8,24.0,23.65,1.63
214,47,8,24.0,21.51,0.26
245,47,8,24.0,23.69,0.11
275,47,8,24.0,20.58,1.0
306,47,8,24.0,22.72,1.33
336,47,8,24.0,21.11,0.17
367,47,8,24.0,19.27,0.71
398,47,8,24.0,18.82,0.1
426,47,8,24.0,24.16,1.88
457,47,8,24.0,24.27,0.48
487,47,8,24.0,22.65,0.69
518,47,8,24.0,24.61,1.46
548,47,8,24.0,22.55,1.37
579,47,8,24.0,19.88,0.46
610,47,8,24.0,21.29,0.27
640,47,8,24.0,21.18,0.4
671,47,8,24.0,21.99,0.46
701,47,8,24.0,20.98,1.97
1,47,9,24.0,22.41,0.27
32,47,9,24.0,23.96,0.19
61,47,9,24.0,18.68,0.48
92,47,9,24.0,24.36,1.12
122,47,9,24.0,22.37,0.68
153,47,9,24.0,19.71,0.95
183,47,9,24.0,21.89,0.14
214,47,9,24.0,24.6,0.53
245,47,9,24.0,23.05,0.13
275,47,9,24.0,25.62,0.16
306,47,9,24.0,25.37,0.64
336,47,9,24.0,25.79,1.59
367,47,9,24.0,20.27,0.42
398,47,9,24.0,22.86,0.41
426,47,9,24.0,20.5,0.84
457,47,9,24.0,24.37,0.4
487,47,9,24.0,18.36,0.21
518,47,9,24.0,19.44,0.26
548,47,9,24.0,24.67,0.26
579,47,9,24.0,19.23,0.22
610,47,9,24.0,25.53,0.23
640,47,9,24.0,21.32,0.37
671,47,9,24.0,22.83,0.2
701,47,9,24.0,22.0,0.27
1,47,10,24.0,24.81,1.69
32,47,10,24.0,21.75,0.25
61,47,10,24.0,20.62,0.11
92,47,10,24.0,22.75,0.57
122,47,10,24.0,25.09,1.32
153,47,10,24.0,23.26,0.16
183,47,10,24.0,23.67,0.14
214,47,10,24.0,18.85,0.41
245,47,10,24.0,22.07,0.97
275,47,10,24.0,19.94,0.62
306,47,10,24.0,25.86,1.19
336,47,10,24.0,23.9,0.11
367,47,10,24.0,25.87,0.29
398,47,10,24.0,19.92,2.46
426,47,10,24.0,23.23,0.5
457,47,10,24.0,25.13,0.35
487,47,10,24.0,23.81,1.07
518,47,10,24.0,25.44,0.47
548,47,10,24.0,21.75,0.97
579,47,10,24.0,19.82,0.46
610,47,10,24.0,24.71,0.34
640,47,10,24.0,21.06,0.23
671,47,10,24.0,25.13,0.65
701,47,10,24.0,25.98,0.82
1,48,1,24.0,25.79,0.56
32,48,1,24.0,22.39,0.28
61,48,1,24.0,19.13,0.23
92,48,1,24.0,20.61,0.66
122,48,1,24.0,23.18,0.26
153,48,1,24.0,21.71,0.43
183,48,1,24.0,23.93,0.15
214,48,1,24.0,22.39,0.99
245,48,1,24.0,19.19,0.49
275,48,1,24.0,20.32,0.13
306,48,1,24.0,18.24,0.42
336,48,1,24.0,21.97,0.63
367,48,1,24.0,21.61,0.65
398,48,1,24.0,19.96,0.66
426,48,1,24.0,19.91,0.21
457,48,1,24.0,23.67,0.38
487,48,1,24.0,23.82,0.3
518,48,1,24.0,23.2,0.23
548,48,1,24.0,25.84,1.74
579,48,1,24.0,25.98,0.88
610,48,1,24.0,23.48,0.4
640,48,1,24.0,23.01,0.76
671,48,1,24.0,20.71,1.33
701,48,1,24.0,20.68,0.49
1,48,2,24.0,20.53,0.48
32,48,2,24.0,23.93,0.36
61,48,2,24.0,24.72,0.2
92,48,2,24.0,21.85,0.8
122,48,2,24.0,22.95,0.17
153,48,2,24.0,25.0,2.63
183,48,2,24.0,23.93,0.18
214,48,2,24.0,21.44,0.22
245,48,2,24.0,20.74,0.57
275,48,2,24.0,24.07,1.08
306,48,2,24.0,20.77,0.25
336,48,2,24.0,25.82,0.89
367,48,2,24.0,22.56,0.38
398,48,2,24.0,21.68,0.71
426,48,2,24.0,21.19,0.27
457,48,2,24.0,19.43,1.17
487,48,2,24.0,20.07,0.37
518,48,2,24.0,24.21,0.57
548,48,2,24.0,22.14,0.99
579,48,2,24.0,18.65,0.1
610,48,2,24.0,18.72,0.44
640,48,2,24.0,19.06,2.25
671,48,2,24.0,18.67,0.45
701,48,2,24.0,19.7,0.86
1,48,3,24.0,24.39,1.12
32,48,3,24.0,20.88,0.53
61,48,3,24.0,19.09,0.81
92,48,3,24.0,24.69,0.14
122,48,3,24.0,20.75,0.24
153,48,3,24.0,24.3,0.29
183,48,3,24.0,18.07,0.47
214,48,3,24.0,20.67,0.37
245,48,3,24.0,25.9,1.3
275,48,3,24.0,20.94,0.28
306,48,3,24.0,22.6,0.93
336,48,3,24.0,21.74,0.93
367,48,3,24.0,20.26,1.21
398,48,3,24.0,21.13,0.74
426,48,3,24.0,22.61,0.39
457,48,3,24.0,25.41,0.79
487,48,3,24.0,18.95,0.56
518,48,3,24.0,20.26,0.86
548,48,3,24.0,22.46,1.11
579,48,3,24.0,20.13,0.52
610,48,3,24.0,20.78,3.16
640,48,3,24.0,18.5,0.37
671,48,3,24.0,23.43,0.21
701,48,3,24.0,23.44,0.68
1,48,4,24.0,21.3,0.55
32,48,4,24.0,25.39,0.68
61,48,4,24.0,19.67,0.46
92,48,4,24.0,21.9,0.53
122,48,4,24.0,25.39,1.13
153,48,4,24.0,19.85,0.39
183,48,4,24.0,22.41,0.52
214,48,4,24.0,18.53,1.75
245,48,4,24.0,23.25,0.26
275,48,4,24.0,19.4,0.13
306,48,4,24.0,24.88,0.7
336,48,4,24.0,21.8,0.15
367,48,4,24.0,22.94,0.77
398,48,4,24.0,24.78,1.41
426,48,4,24.0,24.53,0.73
457,48,4,24.0,21.67,0.33
487,48,4,24.0,25.9,0.58
518,48,4,24.0,18.81,0.18
548,48,4,24.0,23.71,0.84
579,48,4,24.0,25.57,0.1
610,48,4,24.0,20.21,1.54
640,48,4,24.0,22.31,0.16
671,48,4,24.0,18.05,0.2
701,48,4,24.0,19.02,0.18
1,48,5,24.0,24.69,0.7
32,48,5,24.0,18.37,1.04
61,48,5,24.0,20.3,1.38
92,48,5,24.0,22.98,0.24
122,48,5,24.0,25.4,0.15
153,48,5,24.0,23.52,0.25
183,48,5,24.0,25.61,0.55
214,48,5,24.0,19.29,1.43
245,48,5,24.0,24.33,1.16
275,48,5,24.0,20.9,1.67
306,48,5,24.0,25.08,0.68
336,48,5,24.0,21.61,2.07
367,48,5,24.0,21.24,0.33
398,48,5,24.0,18.46,0.34
426,48,5,24.0,22.09,0.11
457,48,5,24.0,24.55,0.14
487,48,5,24.0,23.61,0.37
518,48,5,24.0,21.19,0.65
548,48,5,24.0,23.77,0.14
579,48,5,24.0,24.38,2.15
610,48,5,24.0,20.15,1.63
640,48,5,24.0,23.69,0.14
671,48,5,24.0,22.62,0.42
701,48,5,24.0,20.9,0.36
1,48,6,24.0,20.45,0.29
32,48,6,24.0,18.71,0.42
61,48,6,24.0,22.02,1.06
92,48,6,24.0,23.18,0.2
122,48,6,24.0,21.44,0.76
153,48,6,24.0,19.89,0.33
183,48,6,24.0,25.47,0.15
214,48,6,24.0,19.65,0.41
245,48,6,24.0,24.53,1.7
275,48,6,24.0,19.42,0.74
306,48,6,24.0,18.7,0.7
336,48,6,24.0,24.78,1.06
367,48,6,24.0,19.69,0.54
398,48,6,24.0,18.99,0.5
426,48,6,24.0,18.04,0.36
457,48,6,24.0,21.19,0.36
487,48,6,24.0,18.28,0.48
518,48,6,24.0,18.12,1.18
548,48,6,24.0,19.95,0.61
579,48,6,24.0,25.82,0.68
610,48,6,24.0,18.84,0.19
640,48,6,24.0,21.97,0.28
671,48,6,24.0,23.24,0.41
701,48,6,24.0,21.76,1.1
1,48,7,24.0,23.35,0.38
32,48,7,24.0,22.07,0.45
61,48,7,24.0,23.08,0.23
92,48,7,24.0,23.72,0.2
122,48,7,24.0,21.0,0.5
153,48,7,24.0,23.06,1.57
183,48,7,24.0,19.52,0.21
214,48,7,24.0,21.94,0.32
245,48,7,24.0,25.85,0.34
275,48,7,24.0,25.52,0.7
306,48,7,24.0,19.5,0.19
336,48,7,24.0,21.1,0.16
367,48,7,24.0,21.77,0.32
398,48,7,24.0,24.96,0.84
426,48,7,24.0,20.87,0.4
457,48,7,24.0,24.43,0.42
487,48,7,24.0,18.51,0.34
518,48,7,24.0,19.51,0.34
548,48,7,24.0,25.55,1.37
579,48,7,24.0,23.59,0.22
610,48,7,24.0,19.75,0.7
640,48,7,24.0,18.19,0.12
671,48,7,24.0,25.34,0.44
701,48,7,24.0,19.88,0.82
1,48,8,24.0,24.58,0.67
32,48,8,24.0,23.64,1.18
61,48,8,24.0,22.52,0.1
92,48,8,24.0,22.38,1.3
122,48,8,24.0,25.08,1.44
153,48,8,24.0,25.63,0.5
183,48,8,24.0,21.22,0.34
214,48,8,24.0,19.44,0.57
245,48,8,24.0,23.91,0.38
275,48,8,24.0,21.33,0.2
306,48,8,24.0,18.83,0.62
336,48,8,24.0,25.72,0.78
367,48,8,24.0,20.63,0.44
398,48,8,24.0,24.49,0.8
426,48,8,24.0,22.12,0.11
457,48,8,24.0,21.83,1.52
487,48,8,24.0,20.24,0.42
518,48,8,24.0,23.63,0.61
548,48,8,24.0,18.42,0.15
579,48,8,24.0,20.47,0.45
610,48,8,24.0,20.43,0.25
640,48,8,24.0,19.07,0.13
671,48,8,24.0,25.62,0.53
701,48,8,24.0,24.13,0.36
1,48,9,24.0,22.99,0.44
32,48,9,24.0,18.27,0.15
61,48,9,24.0,21.96,1.0
92,48,9,24.0,25.63,0.14
122,48,9,24.0,24.54,0.18
153,48,9,24.0,21.56,0.78
183,48,9,24.0,21.38,0.77
214,48,9,24.0,19.5,1.12
245,48,9,24.0,22.25,0.39
275,48,9,24.0,18.23,1.75
306,48,9,24.0,24.59,0.2
336,48,9,24.0,22.98,0.35
367,48,9,24.0,24.4,1.51
398,48,9,24.0,24.78,1.01
426,48,9,24.0,20.49,2.54
457,48,9,24.0,24.32,0.28
487,48,9,24.0,24.59,0.1
518,48,9,24.0,24.88,0.53
548,48,9,24.0,24.18,0.43
579,48,9,24.0,22.62,0.32
610,48,9,24.0,18.64,0.37
640,48,9,24.0,18.24,0.17
671,48,9,24.0,25.91,1.69
701,48,9,24.0,21.32,0.18
1,48,10,24.0,19.61,0.64
32,48,10,24.0,20.24,0.62
61,48,10,24.0,25.22,0.28
92,48,10,24.0,19.53,1.37
122,48,10,24.0,22.28,0.51
153,48,10,24.0,22.54,0.12
183,48,10,24.0,25.0,0.48
214,48,10,24.0,22.39,0.27
245,48,10,24.0,22.55,0.6
275,48,10,24.0,21.4,0.15
306,48,10,24.0,21.97,0.87
336,48,10,24.0,22.11,0.49
367,48,10,24.0,25.49,0.74
398,48,10,24.0,22.73,0.46
426,48,10,24.0,21.38,0.18
457,48,10,24.0,21.41,0.23
487,48,10,24.0,21.85,0.1
518,48,10,24.0,18.01,0.6
548,48,10,24.0,23.31,0.46
579,48,10,24.0,23.54,0.59
610,48,10,24.0,22.22,0.18
640,48,10,24.0,19.1,0.4
671,48,10,24.0,21.71,0.8
701,48,10,24.0,25.87,0.11
1,49,1,24.0,21.0,0.98
32,49,1,24.0,20.21,0.44
61,49,1,24.0,19.95,0.4
92,49,1,24.0,24.83,0.41
122,49,1,24.0,19.46,0.41
153,49,1,24.0,21.05,0.45
183,49,1,24.0,18.7,2.49
214,49,1,24.0,24.5,0.66
245,49,1,24.0,23.56,0.14
275,49,1,24.0,23.42,0.74
306,49,1,24.0,23.39,0.22
336,49,1,24.0,19.56,0.27
367,49,1,24.0,20.05,0.18
398,49,1,24.0,24.43,0.68
426,49,1,24.0,21.33,2.31
457,49,1,24.0,24.62,0.27
487,49,1,24.0,25.76,0.22
518,49,1,24.0,19.99,0.37
548,49,1,24.0,21.33,1.1
579,49,1,24.0,24.53,1.01
610,49,1,24.0,21.52,0.47
640,49,1,24.0,24.4,0.16
671,49,1,24.0,25.25,0.94
701,49,1,24.0,24.85,0.81
1,49,2,24.0,19.56,0.23
32,49,2,24.0,25.77,0.21
61,49,2,24.0,21.38,0.65
92,49,2,24.0,21.55,0.22
122,49,2,24.0,23.27,0.92
153,49,2,24.0,22.45,0.58
183,49,2,24.0,20.86,0.52
214,49,2,24.0,20.82,0.22
245,49,2,24.0,21.32,0.21
275,49,2,24.0,20.65,0.12
306,49,2,24.0,21.89,0.64
336,49,2,24.0,19.85,0.62
367,49,2,24.0,19.75,0.52
398,49,2,24.0,25.69,2.22
426,49,2,24.0,22.19,0.37
457,49,2,24.0,19.8,0.12
487,49,2,24.0,18.53,0.16
518,49,2,24.0,19.47,0.26
548,49,2,24.0,23.91,0.28
579,49,2,24.0,19.85,0.72
610,49,2,24.0,18.7,0.26
640,49,2,24.0,24.09,1.23
671,49,2,24.0,18.92,0.5
701,49,2,24.0,23.95,0.26
1,49,3,24.0,22.51,1.53
32,49,3,24.0,19.77,0.91
61,49,3,24.0,24.72,0.66
92,49,3,24.0,19.44,0.13
122,49,3,24.0,19.01,0.14
153,49,3,24.0,21.38,0.23
183,49,3,24.0,18.71,0.96
214,49,3,24.0,18.69,0.33
245,49,3,24.0,23.81,0.8
275,49,3,24.0,19.57,1.65
306,49,3,24.0,18.08,0.33
336,49,3,24.0,20.45,0.49
367,49,3,24.0,24.63,0.55
398,49,3,24.0,24.66,0.21
426,49,3,24.0,23.79,0.11
457,49,3,24.0,25.44,0.17
487,49,3,24.0,23.99,0.3
518,49,3,24.0,19.21,0.78
548,49,3,24.0,25.06,0.85
579,49,3,24.0,21.78,0.29
610,49,3,24.0,23.58,0.2
640,49,3,24.0,22.05,0.68
671,49,3,24.0,23.65,0.2
701,49,3,24.0,25.63,0.45
1,49,4,24.0,23.6,0.51
32,49,4,24.0,18.06,0.94
61,49,4,24.0,20.46,0.52
92,49,4,24.0,20.3,0.37
122,49,4,24.0,23.92,0.29
153,49,4,24.0,22.1,0.6
183,49,4,24.0,22.27,0.45
214,49,4,24.0,18.66,0.72
245,49,4,24.0,20.64,0.14
275,49,4,24.0,22.64,0.55
306,49,4,24.0,23.08,1.49
336,49,4,24.0,19.56,0.66
367,49,4,24.0,23.15,0.57
398,49,4,24.0,18.89,0.37
426,49,4,24.0,22.66,0.3
457,49,4,24.0,21.36,0.47
487,49,4,24.0,19.47,0.74
518,49,4,24.0,22.37,0.4
548,49,4,24.0,22.9,0.33
579,49,4,24.0,25.33,0.12
610,49,4,24.0,25.91,0.66
640,49,4,24.0,23.09,0.15
671,49,4,24.0,25.78,0.41
701,49,4,24.0,18.61,0.32
1,49,5,24.0,18.39,0.55
32,49,5,24.0,22.84,1.2
61,49,5,24.0,21.41,0.69
92,49,5,24.0,18.12,0.13
122,49,5,24.0,18.95,0.12
153,49,5,24.0,20.96,1.03
183,49,5,24.0,24.67,0.79
214,49,5,24.0,20.52,0.1
245,49,5,24.0,21.68,0.16
275,49,5,24.0,19.46,0.13
306,49,5,24.0,22.41,1.28
336,49,5,24.0,20.95,0.44
367,49,5,24.0,22.27,0.41
398,49,5,24.0,21.59,0.86
426,49,5,24.0,25.21,0.45
457,49,5,24.0,23.82,0.13
487,49,5,24.0,24.11,0.38
518,49,5,24.0,19.43,1.35
548,49,5,24.0,24.9,0.48
579,49,5,24.0,20.13,1.01
610,49,5,24.0,21.06,0.13
640,49,5,24.0,20.78,0.26
671,49,5,24.0,25.68,0.45
701,49,5,24.0,20.16,0.17
1,49,6,24.0,22.43,1.0
32,49,6,24.0,25.27,0.49
61,49,6,24.0,25.52,0.6
92,49,6,24.0,18.61,0.68
122,49,6,24.0,25.75,0.67
153,49,6,24.0,25.12,0.31
183,49,6,24.0,25.28,0.42
214,49,6,24.0,24.42,1.47
245,49,6,24.0,22.47,0.12
275,49,6,24.0,24.7,0.48
306,49,6,24.0,25.15,0.65
336,49,6,24.0,23.63,1.16
367,49,6,24.0,24.71,1.1
398,49,6,24.0,24.44,0.61
426,49,6,24.0,24.29,0.59
457,49,6,24.0,19.15,0.31
487,49,6,24.0,20.61,1.18
518,49,6,24.0,18.14,0.83
548,49,6,24.0,22.92,0.83
579,49,6,24.0,20.44,1.0
610,49,6,24.0,22.56,0.17
640,49,6,24.0,23.36,0.48
671,49,6,24.0,25.86,0.29
701,49,6,24.0,22.28,0.18
1,49,7,24.0,24.5,0.14
32,49,7,24.0,20.45,1.35
61,49,7,24.0,24.99,1.02
92,49,7,24.0,23.93,0.19
122,49,7,24.0,22.09,0.45
153,49,7,24.0,21.32,0.23
183,49,7,24.0,22.63,0.25
214,49,7,24.0,19.75,0.75
245,49,7,24.0,23.97,0.29
275,49,7,24.0,25.4,0.98
306,49,7,24.0,18.9,0.29
336,49,7,24.0,20.7,0.82
367,49,7,24.0,25.88,0.99
398,49,7,24.0,22.66,0.17
426,49,7,24.0,19.59,0.88
457,49,7,24.0,22.96,0.22
487,49,7,24.0,25.55,0.54
518,49,7,24.0,23.84,0.4
548,49,7,24.0,20.42,0.34
579,49,7,24.0,22.81,0.23
610,49,7,24.0,23.53,0.2
640,49,7,24.0,19.63,0.92
