change_id,system_key,team_key,implementation_time,change_type,success_flag,linked_incident_count,time_key
CHG_EEE83498F6,25,6,2024-05-16,Standard,1,0,137
CHG_159BD853CF,48,8,2025-06-28,Standard,1,0,545
CHG_5B7F2D4541,11,4,2025-01-23,Normal,1,0,389
CHG_AD88DF4F14,6,10,2025-05-05,Standard,1,0,491
CHG_779F2B0A90,10,2,2024-04-04,Normal,1,0,95
CHG_F8257B800E,31,9,2025-02-17,Standard,1,0,414
CHG_FE0995566C,33,10,2024-08-17,Normal,1,0,230
CHG_C5EA77EE76,30,3,2024-01-02,Emergency,1,1,2
CHG_5F212615BF,39,5,2025-06-02,Normal,1,0,519
CHG_5C8C85A07B,4,6,2025-11-03,Normal,1,0,673
CHG_94F820DD32,40,7,2025-11-13,Normal,1,0,683
CHG_289E7F957F,34,10,2025-08-25,Normal,1,0,603
CHG_BF14BA3244,44,1,2024-01-22,Normal,1,0,22
CHG_6122348714,38,6,2024-07-25,Standard,1,0,207
CHG_FBFF132389,41,3,2025-05-08,Standard,1,0,494
CHG_48CD18A82F,7,5,2024-07-16,Standard,1,3,198
CHG_54B140F963,12,4,2024-04-06,Normal,1,0,97
CHG_B0C167D264,7,6,2024-07-18,Emergency,1,0,200
CHG_CB6A440138,18,6,2025-02-01,Normal,0,2,398
CHG_D17DC7137C,46,10,2025-08-28,Normal,1,0,606
CHG_375CFD0543,45,7,2025-08-19,Normal,1,0,597
CHG_04EFE5B831,24,3,2024-07-08,Standard,0,0,190
CHG_414E009AB7,1,1,2025-12-01,Emergency,1,0,701
CHG_C23E564140,41,8,2024-11-12,Standard,1,1,317
CHG_542B994BC8,26,4,2025-06-18,Standard,1,0,535
CHG_B41EF5124A,2,7,2024-07-25,Normal,0,0,207
CHG_9F3122EF51,2,6,2024-07-27,Standard,1,0,209
CHG_68092FBBB1,35,1,2025-10-24,Emergency,1,0,663
CHG_2D8BF6F71C,15,3,2024-07-26,Normal,1,0,208
CHG_380C898AF0,27,4,2024-11-10,Standard,0,0,315
CHG_6FC1B4D1A9,27,4,2024-07-15,Standard,1,0,197
CHG_87A9F33946,27,1,2025-10-26,Standard,0,0,665
CHG_949D83D858,48,6,2024-10-17,Emergency,1,0,291
CHG_B161E43F13,2,3,2025-09-07,Normal,1,0,616
CHG_A6978427E3,4,5,2025-07-19,Standard,1,3,566
CHG_77BE25BA7F,32,1,2024-12-03,Standard,1,0,338
CHG_D8AB394DBE,47,10,2025-02-16,Standard,1,0,413
CHG_B6FF4AAC4D,26,5,2025-08-09,Normal,1,3,587
CHG_594E274520,39,8,2024-09-29,Emergency,1,2,273
CHG_E5EDD0F1CB,13,7,2025-04-15,Emergency,1,0,471
CHG_DE6ABAE0BE,9,10,2025-05-26,Emergency,0,0,512
CHG_E420516B45,7,5,2025-10-17,Normal,1,0,656
CHG_FA9D016985,16,7,2025-07-08,Standard,1,0,555
CHG_521D67DC5A,46,3,2025-09-12,Emergency,1,0,621
CHG_947AFD387E,10,1,2025-08-06,Standard,1,0,584
CHG_C0730B721B,37,6,2025-01-30,Normal,1,0,396
CHG_0E7279FCC6,8,6,2024-03-02,Emergency,1,1,62
CHG_285F8698A1,2,7,2025-04-16,Standard,1,0,472
CHG_FF46D0C57F,14,10,2025-01-22,Emergency,1,0,388
CHG_3A88EA5D8E,27,6,2024-05-23,Emergency,1,2,144
CHG_44DC823FB0,3,10,2024-10-30,Standard,1,3,304
CHG_3F560E65A4,15,6,2024-11-06,Normal,1,0,311
CHG_B1CEB211B7,18,5,2025-04-20,Normal,1,0,476
CHG_A42B94BC3C,22,6,2024-05-22,Normal,1,0,143
CHG_2CC85A023A,42,4,2025-07-25,Emergency,1,2,572
CHG_091BC20C52,49,8,2024-06-24,Normal,1,0,176
CHG_ECE88F43C5,38,1,2024-07-01,Emergency,1,0,183
CHG_49CB7C6771,31,3,2025-08-22,Emergency,1,3,600
CHG_C27CF340C3,41,8,2024-05-11,Emergency,1,0,132
CHG_D0836A6DF0,39,8,2024-07-11,Standard,1,0,193
CHG_DC2E5CADD4,24,8,2024-06-16,Standard,1,0,168
CHG_6F2C6D0B50,22,3,2025-07-17,Normal,1,0,564
CHG_6C59522F62,32,8,2024-12-07,Standard,1,0,342
CHG_38721FF87E,1,4,2025-11-11,Emergency,1,0,681
CHG_AEBF5EDF00,28,3,2024-08-10,Normal,1,0,223
CHG_B329D712C7,29,9,2024-11-13,Standard,1,0,318
CHG_CD1E13D1AA,48,9,2025-09-20,Standard,1,3,629
CHG_F788C65258,40,9,2025-02-20,Emergency,1,0,417
CHG_8A1C6F30CD,47,7,2024-11-18,Normal,1,0,323
CHG_7D1C5DD4F2,42,7,2024-04-23,Normal,1,0,114
CHG_79D75F9BF9,40,4,2024-12-06,Emergency,0,0,341
CHG_0C6F11A624,26,1,2024-07-28,Standard,1,0,210
CHG_A4894C8100,33,2,2025-08-07,Standard,1,3,585
CHG_69D6D373D1,21,10,2024-06-29,Standard,1,0,181
